id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
274,7776,CR009,19506.06,19506.06,11529.06,325.1,2026-07-28,2031-07-28,0,59,BAJO
275,9561,CR016,4193.58,4193.58,1405.45,209.68,2026-02-12,2027-02-12,0,6,MEDIO
276,3969,CR002,78628.51,78628.51,22430.3,1092.06,2019-07-03,2025-07-03,0,0,BAJO
277,2482,CR014,7833.5,7833.5,6005.22,391.68,2025-12-20,2026-12-20,58,4,ALTO
278,1021,CR023,2828.49,2828.49,1948.86,141.42,2020-06-13,2021-06-13,152,0,CRITICO
279,5141,CR006,11894.95,11894.95,7481.83,141.61,2025-12-02,2032-12-02,0,76,MEDIO
280,4332,CR020,13810.16,11780.22,9184.84,589.01,2023-07-31,2024-07-31,0,0,BAJO
281,4877,CR025,791.31,791.31,246.57,39.57,2026-01-25,2027-01-25,0,5,ALTO
282,4481,CR010,804.69,804.69,603.6,40.23,2026-02-16,2027-02-16,13,6,ALTO
283,2400,CR010,10631.0,8664.43,5289.67,433.22,2025-11-14,2026-11-14,0,3,BAJO
284,3506,CR007,44838.55,44838.55,22946.48,1245.52,2023-12-29,2026-12-29,0,4,BAJO
285,9615,CR008,27273.74,27273.74,6126.43,378.8,2025-12-22,2031-12-22,0,64,BAJO
286,1642,CR014,1325.73,1325.73,71.44,66.29,2025-12-07,2026-12-07,0,4,ALTO
287,9017,CR006,11103.61,10736.04,6623.42,127.81,2026-02-27,2033-02-27,0,78,MEDIO
288,4707,CR011,14281.23,14281.23,3201.35,714.06,2022-11-04,2023-11-04,0,0,BAJO
289,612,CR006,2380.48,2380.48,1983.84,28.34,2020-06-02,2027-06-02,141,10,CRITICO
290,3053,CR024,1935.62,1870.93,939.37,93.55,2018-12-26,2019-12-26,0,0,MEDIO
291,5490,CR010,1635.87,1635.87,1233.32,81.79,2026-05-13,2027-05-13,0,9,ALTO
292,8262,CR015,4909.86,4909.86,1935.4,245.49,2020-07-12,2021-07-12,0,0,BAJO
293,4216,CR023,616.54,616.54,381.0,30.83,2023-07-26,2024-07-26,0,0,ALTO
294,2876,CR020,7136.88,7136.88,821.12,356.84,2023-05-01,2024-05-01,0,0,MEDIO
295,1563,CR006,4917.58,4917.58,1660.57,58.54,2023-06-15,2030-06-15,0,46,MEDIO
296,7320,CR025,753.89,753.89,44.16,37.69,2025-06-29,2026-06-29,0,0,ALTO
297,5891,CR023,701.71,701.71,248.45,35.09,2021-02-15,2022-02-15,0,0,ALTO
298,8234,CR023,17238.09,17238.09,8656.09,861.9,2026-03-29,2027-03-29,40,7,ALTO
299,3619,CR008,4808.12,4808.12,2424.76,66.78,2026-01-16,2032-01-16,0,65,ALTO
300,6814,CR023,14590.81,14590.81,8174.6,729.54,2023-03-23,2024-03-23,0,0,BAJO
301,9762,CR003,2864.78,2864.78,1355.4,59.68,2025-01-03,2029-01-03,0,29,ALTO
302,1012,CR018,38057.76,38057.76,11268.45,1902.89,2025-10-30,2026-10-30,0,2,BAJO
303,8526,CR015,790.6,790.6,572.53,39.53,2026-07-21,2027-07-21,0,11,MEDIO
304,7299,CR002,11801.48,11801.48,5536.05,163.91,2026-08-07,2032-08-07,0,72,MEDIO
305,5050,CR024,337.01,337.01,163.02,16.85,2022-04-01,2023-04-01,0,0,
306,743,CR014,5411.7,5411.7,4558.68,270.58,2024-10-31,2025-10-31,33,0,ALTO
307,7735,CR002,1791.91,1791.91,1404.41,24.89,2024-07-13,2030-07-13,0,47,MEDIO
308,6888,CR012,2982.14,2982.14,1676.11,149.11,2026-02-18,2027-02-18,0,6,ALTO
309,8836,CR005,14803.01,14803.01,10226.86,176.23,2024-01-27,2031-01-27,141,53,CRITICO
310,3649,CR001,42685.38,37903.37,17016.73,631.72,2023-12-22,2028-12-22,0,28,BAJO
311,3763,CR008,11909.38,11909.38,8586.89,165.41,2026-03-19,2032-03-19,54,67,ALTO
312,528,CR022,4515.44,4515.44,453.66,225.77,2018-03-22,2019-03-22,0,0,MEDIO
313,9732,CR002,11696.62,11696.62,972.9,162.45,2024-09-26,2030-09-26,0,49,MEDIO
314,7192,CR008,2928.92,2928.92,2328.82,40.68,2018-07-22,2024-07-22,0,0,ALTO
315,3837,CR024,5456.66,5456.66,1242.36,272.83,2026-07-08,2027-07-08,0,11,MEDIO
316,2348,CR022,5127.51,5127.51,3904.04,256.38,2021-03-02,2022-03-02,0,0,MEDIO
317,2870,CR021,1453.88,1453.88,972.99,72.69,2021-02-28,2022-02-28,81,0,ALTO
318,8593,CR011,2240.77,2240.77,1379.89,112.04,2022-12-03,2023-12-03,0,0,MEDIO
319,7759,CR008,4322.03,4322.03,3181.26,60.03,2026-06-07,2032-06-07,0,70,ALTO
320,9215,CR014,2919.47,2919.47,704.31,145.97,2018-06-16,2019-06-16,0,0,MEDIO
321,5412,CR021,2474.42,2474.42,1468.42,123.72,2023-04-18,2024-04-18,0,0,MEDIO
322,3121,CR002,1708.08,1708.08,178.65,23.72,2026-07-30,2032-07-30,0,71,ALTO
323,9627,CR024,6028.7,6028.7,2813.92,301.44,2025-01-23,2026-01-23,11,0,MEDIO
324,252,CR007,19057.4,15670.71,9910.48,435.3,2024-06-25,2027-06-25,53,10,ALTO
325,3351,CR013,2787.82,2787.82,1255.18,139.39,2021-11-17,2022-11-17,0,0,ALTO
326,5887,CR010,13923.42,13923.42,9079.64,696.17,2025-01-08,2026-01-08,0,0,BAJO
327,7693,CR025,1727.54,1503.71,1049.69,75.19,2026-08-05,2027-08-05,0,12,ALTO
328,2391,CR001,1673.48,1522.93,300.24,25.38,2024-08-27,2029-08-27,0,36,
329,3769,CR013,1924.47,1924.47,1084.7,96.22,2025-12-08,2026-12-08,0,4,
330,4217,CR025,6929.55,6388.5,3830.41,319.43,2021-10-29,2022-10-29,0,0,MEDIO
331,5771,CR006,56997.93,56997.93,48144.89,678.55,2022-03-01,2029-03-01,48,31,ALTO
332,963,CR017,3236.77,3236.77,177.34,161.84,2025-03-04,2026-03-04,0,0,MEDIO
333,2253,CR021,693.44,693.44,271.83,34.67,2021-09-24,2022-09-24,0,0,ALTO
334,991,CR020,1384.14,1347.35,74.05,67.37,2023-07-09,2024-07-09,0,0,MEDIO
335,9039,CR014,529.63,529.63,140.36,26.48,2023-10-27,2024-10-27,0,0,ALTO
336,8229,CR023,1445.86,1445.86,176.74,72.29,2019-09-26,2020-09-26,0,0,ALTO
337,2440,CR008,1363.69,1363.69,474.12,18.94,2025-05-29,2031-05-29,0,57,
338,6113,CR013,1647.49,1647.49,927.59,82.37,2023-09-27,2024-09-27,0,0,MEDIO
339,1321,CR021,7950.05,7950.05,2658.88,397.5,2023-09-08,2024-09-08,0,0,MEDIO
340,9056,CR016,640.29,640.29,437.96,32.01,2022-09-02,2023-09-02,0,0,ALTO
341,5428,CR019,1961.46,1902.64,1381.23,95.13,2020-05-14,2021-05-14,0,0,ALTO
342,9287,CR016,14066.43,13082.36,8660.0,654.12,2026-05-11,2027-05-11,19,9,MEDIO
343,2939,CR011,3109.61,3109.61,1817.67,155.48,2017-09-16,2018-09-16,0,0,MEDIO
344,6526,CR003,28978.31,28978.31,19484.12,603.71,2025-07-07,2029-07-07,13,35,MEDIO
345,8857,CR011,5686.92,5686.92,4440.02,284.35,2020-05-13,2021-05-13,0,0,MEDIO
346,880,CR004,33112.65,33112.65,16900.66,1379.69,2022-07-06,2024-07-06,0,0,BAJO
347,9759,CR013,49223.01,49223.01,19094.23,2461.15,2024-12-18,2025-12-18,0,0,BAJO
348,3738,CR012,6871.26,6871.26,3748.3,343.56,2022-04-29,2023-04-29,0,0,MEDIO
349,1405,CR025,1351.65,1351.65,339.24,67.58,2025-09-28,2026-09-28,0,1,ALTO
350,6226,CR023,6703.34,6703.34,870.85,335.17,2025-04-10,2026-04-10,0,0,MEDIO
351,86,CR010,1611.84,1611.84,307.13,80.59,2018-01-06,2019-01-06,0,0,MEDIO
352,7354,CR018,5328.44,5328.44,2481.27,266.42,2019-01-14,2020-01-14,0,0,MEDIO
353,9781,CR020,1633.55,1633.55,556.79,81.68,2021-05-13,2022-05-13,0,0,ALTO
354,1388,CR024,7406.82,7302.03,4118.25,365.1,2024-09-27,2025-09-27,0,0,
355,2778,CR005,63445.95,63445.95,23856.13,755.31,2018-09-11,2025-09-11,0,0,BAJO
356,6900,CR010,1710.58,1710.58,1101.22,85.53,2023-09-26,2024-09-26,54,0,ALTO
357,9729,CR020,632.43,632.43,219.31,31.62,2023-10-23,2024-10-23,0,0,ALTO
358,6225,CR011,1600.56,1600.56,744.64,80.03,2026-05-04,2027-05-04,65,9,ALTO
359,9884,CR023,10410.22,10410.22,7330.68,520.51,2024-10-07,2025-10-07,70,0,ALTO
360,8045,CR019,6691.85,6691.85,2306.69,334.59,2023-03-22,2024-03-22,0,0,MEDIO
361,1866,CR019,639.66,533.6,408.07,26.68,2026-01-10,2027-01-10,0,5,MEDIO
362,7564,CR023,3257.89,3257.89,2107.02,162.89,2026-07-10,2027-07-10,0,11,MEDIO
363,6704,CR022,1148.82,1148.82,190.25,57.44,2019-04-14,2020-04-14,0,0,MEDIO
364,6933,CR013,26849.13,23924.04,17766.51,1196.2,2024-01-11,2025-01-11,0,0,BAJO
365,6854,CR018,2220.59,2072.5,1524.95,103.62,2025-05-01,2026-05-01,0,0,MEDIO
366,1792,CR025,721.99,721.99,60.09,36.1,2021-12-21,2022-12-21,0,0,MEDIO
367,6548,CR025,3989.58,3989.58,973.67,199.48,2023-07-01,2024-07-01,0,0,MEDIO
368,8367,CR024,1181.96,1181.96,405.83,59.1,2023-05-05,2024-05-05,0,0,ALTO
369,9644,CR023,1150.79,1150.79,312.52,57.54,2017-08-19,2018-08-19,0,0,ALTO
370,1407,CR004,17469.77,17469.77,6839.41,727.91,2025-03-16,2027-03-16,0,7,
371,3390,CR017,1707.31,1707.31,664.72,85.37,2023-07-06,2024-07-06,0,0,ALTO
372,1101,CR010,10670.25,10670.25,3842.88,533.51,2023-10-19,2024-10-19,21,0,MEDIO
373,2693,CR024,24878.26,24878.26,9199.41,1243.91,2022-12-11,2023-12-11,0,0,BAJO
374,7571,CR008,4089.9,4089.9,1530.04,56.8,2024-11-15,2030-11-15,0,51,ALTO
375,479,CR024,5684.64,5684.64,303.2,284.23,2026-03-27,2027-03-27,0,7,MEDIO
376,3520,CR007,28350.34,28350.34,3581.05,787.51,2026-06-11,2029-06-11,0,34,BAJO
377,8797,CR006,2146.07,2146.07,1495.76,25.55,2022-02-03,2029-02-03,0,30,ALTO
378,8647,CR021,3880.42,3880.42,1206.59,194.02,2022-06-12,2023-06-12,0,0,MEDIO
379,7502,CR020,593.3,593.3,205.65,29.66,2026-04-15,2027-04-15,49,8,ALTO
380,2195,CR011,794.65,794.65,123.98,39.73,2021-10-22,2022-10-22,0,0,ALTO
381,6365,CR014,7174.98,7174.98,3778.53,358.75,2023-04-16,2024-04-16,0,0,
382,2839,CR018,3001.19,3001.19,1165.21,150.06,2026-02-07,2027-02-07,0,6,MEDIO
383,879,CR012,9662.89,9662.89,7468.18,483.14,2026-07-27,2027-07-27,0,11,MEDIO
384,8282,CR021,1141.45,1141.45,437.05,57.07,2023-11-16,2024-11-16,0,0,ALTO
385,2741,CR003,36961.93,36961.93,9467.42,770.04,2025-01-03,2029-01-03,0,29,BAJO
386,8809,CR010,920.52,920.52,387.99,46.03,2026-08-07,2027-08-07,0,12,MEDIO
387,8370,CR004,13590.71,13590.71,8128.93,566.28,2023-09-06,2025-09-06,12,0,MEDIO
388,682,CR025,1522.27,1522.27,1023.81,76.11,2025-07-06,2026-07-06,0,0,ALTO
389,4056,CR010,9123.67,9123.67,6044.86,456.18,2022-11-30,2023-11-30,0,0,MEDIO
390,7194,CR004,88781.58,88781.58,61773.03,3699.23,2026-05-25,2028-05-25,0,21,BAJO
391,9999,CR021,4569.0,4569.0,2988.49,228.45,2021-04-10,2022-04-10,0,0,
392,9341,CR012,6725.97,6725.97,3887.88,336.3,2019-06-12,2020-06-12,0,0,MEDIO
393,4741,CR019,754.48,754.48,114.45,37.72,2026-03-16,2027-03-16,0,7,MEDIO
394,6744,CR002,4966.19,4966.19,742.54,68.97,2020-04-30,2026-04-30,0,0,ALTO
395,2397,CR023,3932.58,3932.58,1640.26,196.63,2025-12-21,2026-12-21,0,4,MEDIO
396,9461,CR021,3612.3,3612.3,2333.36,180.62,2025-05-20,2026-05-20,0,0,MEDIO
397,1526,CR013,6609.29,6609.29,2749.69,330.46,2023-06-16,2024-06-16,0,0,MEDIO
398,9535,CR001,4410.08,4410.08,1736.85,73.5,2024-03-04,2029-03-04,0,31,ALTO
399,5870,CR003,89783.9,89783.9,40195.83,1870.5,2023-12-20,2027-12-20,16,16,MEDIO
400,4647,CR011,1868.28,1868.28,1346.31,93.41,2026-06-23,2027-06-23,0,10,ALTO
401,794,CR002,6493.62,6493.62,4851.22,90.19,2021-01-09,2027-01-09,0,5,MEDIO
402,2589,CR015,6195.63,5460.1,2115.45,273.01,2022-02-16,2023-02-16,10,0,MEDIO
403,4490,CR003,3445.65,3445.65,1849.22,71.78,2020-07-05,2024-07-05,0,0,ALTO
404,849,CR013,7379.23,7379.23,3996.69,368.96,2026-01-07,2027-01-07,0,5,MEDIO
405,1560,CR001,1460.4,1460.4,817.81,24.34,2023-06-30,2028-06-30,0,22,MEDIO
406,153,CR001,40867.91,40867.91,16685.35,681.13,2026-05-10,2031-05-10,0,57,BAJO
407,3752,CR013,11339.97,11339.97,8059.79,567.0,2024-11-03,2025-11-03,0,0,BAJO
408,2247,CR013,8414.22,8414.22,4693.9,420.71,2018-12-10,2019-12-10,0,0,MEDIO
409,1121,CR017,6943.04,6943.04,4109.06,347.15,2021-09-26,2022-09-26,0,0,MEDIO
410,2481,CR014,7312.53,7312.53,916.62,365.63,2021-11-11,2022-11-11,0,0,BAJO
411,2018,CR019,6380.05,6380.05,988.1,319.0,2026-04-18,2027-04-18,0,8,MEDIO
412,4538,CR021,443.22,443.22,116.87,22.16,2023-09-04,2024-09-04,0,0,ALTO
413,440,CR022,1788.91,1788.91,615.05,89.45,2026-07-30,2027-07-30,0,11,ALTO
414,895,CR008,2726.99,2726.99,281.59,37.87,2024-04-09,2030-04-09,0,44,MEDIO
415,198,CR012,2834.81,2834.81,1303.35,141.74,2025-09-28,2026-09-28,0,1,MEDIO
416,2831,CR025,1100.72,895.84,220.95,44.79,2025-09-21,2026-09-21,0,1,ALTO
417,653,CR002,4769.06,4769.06,2030.6,66.24,2022-07-09,2028-07-09,0,23,
418,6807,CR014,20527.16,20527.16,5797.49,1026.36,2022-05-17,2023-05-17,0,0,BAJO
419,8378,CR007,4884.41,4884.41,2567.84,135.68,2024-08-19,2027-08-19,0,12,
420,1084,CR010,20480.14,20480.14,2348.24,1024.01,2022-10-09,2023-10-09,0,0,BAJO
421,7119,CR004,2540.17,2540.17,1380.68,105.84,2026-01-20,2028-01-20,0,17,ALTO
422,2878,CR004,556.99,556.99,425.96,23.21,2019-08-29,2021-08-29,0,0,
423,8569,CR017,21744.81,21744.81,13315.05,1087.24,2025-01-30,2026-01-30,0,0,BAJO
424,4404,CR024,7318.49,7318.49,2722.43,365.92,2023-01-27,2024-01-27,0,0,MEDIO
425,8583,CR003,1683.27,1547.31,495.28,32.24,2026-04-17,2030-04-17,0,44,MEDIO
426,8186,CR019,10002.58,10002.58,4805.58,500.13,2025-08-18,2026-08-18,0,0,BAJO
427,1890,CR008,3833.51,3833.51,1548.06,53.24,2022-11-12,2028-11-12,0,27,ALTO
428,6275,CR005,58948.05,47554.52,17334.91,566.13,2026-07-28,2033-07-28,0,83,BAJO
429,5273,CR008,32487.7,32487.7,16407.73,451.22,2025-09-10,2031-09-10,19,61,MEDIO
430,8226,CR022,1833.3,1833.3,802.82,91.67,2025-06-01,2026-06-01,142,0,CRITICO
431,7621,CR010,2433.82,2433.82,136.24,121.69,2020-06-26,2021-06-26,0,0,ALTO
432,3288,CR010,6946.65,6946.65,2266.03,347.33,2024-12-01,2025-12-01,0,0,MEDIO
433,8084,CR025,1619.01,1619.01,378.6,80.95,2023-12-25,2024-12-25,0,0,ALTO
434,105,CR014,3167.37,3167.37,966.93,158.37,2024-10-02,2025-10-02,29,0,MEDIO
435,5489,CR001,3915.18,3915.18,1751.5,65.25,2022-10-30,2027-10-30,0,14,ALTO
436,3903,CR014,6444.2,6444.2,771.82,322.21,2020-09-03,2021-09-03,0,0,MEDIO
437,3793,CR017,1532.64,1532.64,949.35,76.63,2026-06-25,2027-06-25,63,10,ALTO
438,8281,CR005,3367.47,3367.47,1266.97,40.09,2026-06-23,2033-06-23,0,82,MEDIO
439,2142,CR008,9375.14,9375.14,5639.28,130.21,2026-02-25,2032-02-25,0,66,MEDIO
440,5212,CR015,4903.69,4903.69,3077.6,245.18,2022-06-26,2023-06-26,0,0,MEDIO
441,1786,CR005,975.46,975.46,440.85,11.61,2025-10-26,2032-10-26,0,74,MEDIO
442,3402,CR015,5158.15,5158.15,3382.19,257.91,2020-03-13,2021-03-13,0,0,MEDIO
443,4985,CR023,16362.54,16362.54,9545.38,818.13,2023-09-23,2024-09-23,0,0,BAJO
444,5829,CR013,1783.65,1783.65,565.59,89.18,2019-08-25,2020-08-25,6,0,MEDIO
445,6626,CR015,6891.68,6891.68,4499.73,344.58,2024-03-05,2025-03-05,0,0,MEDIO
446,2291,CR004,20358.71,20358.71,13594.63,848.28,2025-01-07,2027-01-07,0,5,BAJO
447,6099,CR022,5781.79,5781.79,4267.37,289.09,2026-06-27,2027-06-27,0,10,MEDIO
448,1229,CR001,4987.23,4987.23,593.4,83.12,2025-12-03,2030-12-03,0,52,ALTO
449,5433,CR004,692.13,692.13,520.43,28.84,2021-12-22,2023-12-22,44,0,
450,6472,CR016,573.71,573.71,419.51,28.69,2024-05-09,2025-05-09,0,0,ALTO
451,4506,CR009,72300.57,72300.57,16942.81,1205.01,2025-06-12,2030-06-12,0,46,BAJO
452,4836,CR016,5883.95,5883.95,1984.43,294.2,2016-08-23,2017-08-23,0,0,MEDIO
453,6869,CR007,39279.58,39279.58,25595.6,1091.1,2018-07-11,2021-07-11,0,0,BAJO
454,320,CR013,2454.79,2454.79,756.14,122.74,2022-07-18,2023-07-18,0,0,ALTO
455,9268,CR017,5251.23,5251.23,1125.16,262.56,2024-09-22,2025-09-22,0,0,MEDIO
456,4603,CR002,4138.94,4138.94,3309.93,57.49,2022-10-12,2028-10-12,0,26,ALTO
457,2616,CR004,8717.86,8717.86,6433.3,363.24,2022-10-22,2024-10-22,0,0,BAJO
458,917,CR025,7978.35,7978.35,5420.62,398.92,2024-12-29,2025-12-29,0,0,MEDIO
459,2847,CR006,8548.27,8548.27,6287.12,101.77,2026-02-07,2033-02-07,0,78,MEDIO
460,463,CR023,6203.36,5626.98,4745.81,281.35,2023-08-05,2024-08-05,57,0,ALTO
461,8065,CR018,825.39,825.39,413.72,41.27,2025-08-06,2026-08-06,0,0,ALTO
462,327,CR017,1694.97,1694.97,517.93,84.75,2022-06-09,2023-06-09,0,0,ALTO
463,2908,CR011,3416.89,3416.89,1233.52,170.84,2025-08-16,2026-08-16,55,0,ALTO
464,8623,CR012,2901.4,2901.4,1420.27,145.07,2026-07-27,2027-07-27,0,11,ALTO
465,5515,CR010,1306.51,1227.0,945.4,61.35,2025-08-10,2026-08-10,0,0,
466,5199,CR006,15607.74,15607.74,3393.56,185.81,2025-06-13,2032-06-13,0,70,MEDIO
467,9650,CR006,10675.76,10675.76,6369.41,127.09,2025-03-04,2032-03-04,0,67,MEDIO
468,9386,CR013,2626.89,2626.89,758.29,131.34,2025-02-22,2026-02-22,0,0,ALTO
469,3620,CR021,1261.44,1042.86,323.4,52.14,2025-04-13,2026-04-13,0,0,ALTO
470,5235,CR006,3362.84,3215.26,800.31,38.28,2026-05-16,2033-05-16,0,81,ALTO
471,4089,CR023,8813.54,8813.54,758.94,440.68,2022-07-22,2023-07-22,0,0,BAJO
472,7180,CR024,4517.92,4517.92,1509.14,225.9,2024-06-09,2025-06-09,0,0,MEDIO
473,8947,CR013,11521.43,11521.43,6513.87,576.07,2025-12-20,2026-12-20,0,4,BAJO
474,2665,CR015,3515.97,3515.97,864.39,175.8,2020-01-09,2021-01-09,0,0,MEDIO
475,1716,CR003,10127.12,10127.12,4661.36,210.98,2024-03-14,2028-03-14,0,19,MEDIO
476,1526,CR011,7158.21,7158.21,2673.54,357.91,2024-09-24,2025-09-24,0,0,MEDIO
477,2704,CR020,1812.58,1812.58,1415.26,90.63,2018-01-30,2019-01-30,0,0,ALTO
478,6706,CR023,5324.67,4806.17,1096.58,240.31,2023-09-29,2024-09-29,0,0,MEDIO
479,814,CR013,1929.42,1929.42,101.99,96.47,2021-10-07,2022-10-07,0,0,ALTO
480,1436,CR010,2559.74,2559.74,177.39,127.99,2025-09-17,2026-09-17,0,1,ALTO
481,2799,CR021,796.08,796.08,277.12,39.8,2024-05-16,2025-05-16,0,0,ALTO
482,8014,CR022,3590.03,3590.03,2563.71,179.5,2023-12-13,2024-12-13,0,0,MEDIO
483,6053,CR006,11686.63,11686.63,7921.3,139.13,2026-03-09,2033-03-09,0,79,MEDIO
484,9245,CR002,57556.53,57556.53,17718.41,799.4,2025-12-16,2031-12-16,0,64,BAJO
485,8872,CR014,9794.94,9794.94,3333.51,489.75,2024-12-20,2025-12-20,0,0,BAJO
486,8562,CR014,2914.07,2914.07,660.71,145.7,2022-06-16,2023-06-16,0,0,ALTO
487,4897,CR003,10922.07,10922.07,7922.23,227.54,2018-02-04,2022-02-04,0,0,MEDIO
488,9364,CR022,1970.68,1970.68,1501.26,98.53,2026-06-30,2027-06-30,0,10,ALTO
489,2739,CR007,17126.91,17126.91,9631.22,475.75,2026-07-14,2029-07-14,0,35,MEDIO
490,3309,CR021,2887.27,2887.27,2148.24,144.36,2023-06-19,2024-06-19,60,0,ALTO
491,1426,CR013,1890.91,1890.91,744.3,94.55,2025-11-22,2026-11-22,0,3,MEDIO
492,203,CR023,1359.2,1359.2,220.51,67.96,2024-04-15,2025-04-15,0,0,ALTO
493,9284,CR019,5496.06,4501.49,566.03,225.07,2016-12-06,2017-12-06,0,0,MEDIO
494,4688,CR018,1796.23,1796.23,743.98,89.81,2023-02-28,2024-02-28,0,0,ALTO
495,9978,CR016,3262.26,3262.26,1828.85,163.11,2020-03-14,2021-03-14,0,0,MEDIO
496,6582,CR002,69789.64,69789.64,42523.69,969.3,2026-01-28,2032-01-28,0,65,BAJO
497,4401,CR012,3141.63,3141.63,2143.02,157.08,2024-05-08,2025-05-08,0,0,MEDIO
498,1610,CR008,1104.73,976.79,354.16,13.57,2021-03-01,2027-03-01,0,7,ALTO
499,1463,CR007,2487.72,2182.63,1528.7,60.63,2026-04-30,2029-04-30,0,32,ALTO
500,921,CR017,8540.43,8540.43,1295.9,427.02,2025-03-19,2026-03-19,0,0,MEDIO
501,8590,CR019,349.21,349.21,32.55,17.46,2026-03-16,2027-03-16,0,7,MEDIO
502,542,CR015,3353.91,3353.91,2239.17,167.7,2024-08-16,2025-08-16,0,0,BAJO
503,8276,CR013,19531.15,19531.15,8136.48,976.56,2017-10-20,2018-10-20,0,0,BAJO
504,7309,CR006,19407.81,19407.81,3350.47,231.05,2025-04-29,2032-04-29,0,68,MEDIO
505,4238,CR024,6985.22,6985.22,1202.72,349.26,2022-05-04,2023-05-04,0,0,MEDIO
506,9376,CR025,1940.36,1940.36,397.87,97.02,2026-05-24,2027-05-24,0,9,MEDIO
507,6710,CR017,550.13,550.13,82.1,27.51,2020-03-03,2021-03-03,0,0,ALTO
508,2838,CR020,1661.47,1661.47,463.71,83.07,2025-04-24,2026-04-24,0,0,ALTO
509,4512,CR014,23432.24,23432.24,9373.45,1171.61,2026-01-12,2027-01-12,0,5,BAJO
510,8531,CR020,4382.92,4382.92,3106.62,219.15,2023-07-23,2024-07-23,138,0,CRITICO
511,9729,CR020,780.55,780.55,617.63,39.03,2024-10-20,2025-10-20,0,0,ALTO
512,5328,CR009,1675.16,1675.16,733.67,27.92,2025-12-27,2030-12-27,0,52,MEDIO
513,3938,CR002,4124.43,4124.43,1194.8,57.28,2025-12-10,2031-12-10,0,64,ALTO
514,2293,CR024,343.27,343.27,124.92,17.16,2022-09-10,2023-09-10,0,0,MEDIO
515,6362,CR024,2211.91,2211.91,679.89,110.6,2026-03-24,2027-03-24,0,7,MEDIO
516,3644,CR022,1208.88,1208.88,699.97,60.44,2026-05-20,2027-05-20,42,9,ALTO
517,2786,CR022,7258.97,7258.97,4396.68,362.95,2021-09-19,2022-09-19,0,0,MEDIO
518,9160,CR025,1851.46,1797.62,390.98,89.88,2021-08-30,2022-08-30,0,0,MEDIO
519,5032,CR014,8516.63,8516.63,3388.09,425.83,2025-12-12,2026-12-12,0,4,MEDIO
520,1930,CR016,10805.15,10805.15,6047.87,540.26,2026-03-30,2027-03-30,33,7,ALTO
521,3188,CR017,3838.71,3838.71,347.58,191.94,2025-03-19,2026-03-19,0,0,MEDIO
522,2471,CR005,4965.57,4965.57,1880.83,59.11,2025-11-12,2032-11-12,15,75,ALTO
523,2955,CR025,437.38,437.38,40.9,21.87,2020-03-14,2021-03-14,0,0,MEDIO
524,7407,CR009,1442.22,1442.22,601.67,24.04,2026-08-07,2031-08-07,0,60,ALTO
525,1443,CR005,14217.2,14217.2,5801.33,169.25,2024-02-13,2031-02-13,0,54,BAJO
526,77,CR002,2902.02,2902.02,2200.53,40.31,2020-01-19,2026-01-19,25,0,ALTO
527,3123,CR001,3545.37,3545.37,2509.2,59.09,2024-01-12,2029-01-12,0,29,ALTO
528,5114,CR005,962.19,962.19,642.63,11.45,2022-12-27,2029-12-27,0,40,ALTO
529,4886,CR010,6191.48,6191.48,4432.98,309.57,2026-05-09,2027-05-09,0,9,MEDIO
530,2193,CR011,2990.35,2990.35,2183.47,149.52,2025-07-18,2026-07-18,0,0,ALTO
531,6610,CR001,1527.88,1527.88,101.5,25.46,2017-04-20,2022-04-20,0,0,ALTO
532,8268,CR006,1054.23,1054.23,559.0,12.55,2019-06-13,2026-06-13,0,0,MEDIO
533,8762,CR020,2291.52,2121.43,290.3,106.07,2025-10-20,2026-10-20,0,2,MEDIO
534,7280,CR013,808.99,808.99,462.25,40.45,2025-01-24,2026-01-24,0,0,MEDIO
535,153,CR010,16313.07,16313.07,8225.47,815.65,2026-06-04,2027-06-04,0,10,BAJO
536,2248,CR014,8814.57,8814.57,2309.68,440.73,2026-04-21,2027-04-21,0,8,MEDIO
537,1742,CR016,996.62,996.62,495.18,49.83,2025-03-13,2026-03-13,7,0,ALTO
538,6714,CR010,900.93,900.93,369.83,45.05,2023-04-12,2024-04-12,0,0,ALTO
539,3843,CR001,5191.24,5191.24,2968.13,86.52,2021-10-19,2026-10-19,22,2,MEDIO
540,1476,CR025,5070.23,5070.23,2165.69,253.51,2023-05-24,2024-05-24,51,0,ALTO
541,4851,CR009,11964.16,11964.16,5501.26,199.4,2023-04-08,2028-04-08,28,20,MEDIO
542,5124,CR014,2346.35,2346.35,360.86,117.32,2023-01-03,2024-01-03,0,0,
543,2794,CR011,5502.69,5502.69,3300.52,275.13,2022-08-04,2023-08-04,0,0,MEDIO
544,6106,CR011,957.17,957.17,324.75,47.86,2026-07-30,2027-07-30,0,11,ALTO
545,7836,CR014,7541.93,7541.93,4486.0,377.1,2020-10-12,2021-10-12,0,0,MEDIO
546,2612,CR004,11240.42,11240.42,2090.1,468.35,2026-07-30,2028-07-30,0,23,MEDIO
547,6222,CR025,12303.19,12303.19,10278.02,615.16,2024-11-07,2025-11-07,24,0,MEDIO
548,2141,CR016,23805.97,23805.97,2321.13,1190.3,2020-05-25,2021-05-25,0,0,BAJO
